,Date,Cities,Lat,Lon,Cloudiness(%),Max Temp,Wind Speed,Country,Humidity
329,01/26/21,hambantota,6.1241,81.1185,100,72.71600000000001,6.31,KZ,76
330,01/26/21,sarh,9.1429,18.3923,0,71.6,1.56,KZ,60
331,01/26/21,carnarvon,-24.8667,113.6333,40,69.8,8.23,KZ,68
332,01/26/21,rizhao,35.4275,119.4553,39,33.998000000000026,1.13,KZ,79
333,01/26/21,sabzevar,36.2126,57.6819,99,36.05,0.23,KZ,67
334,01/26/21,chihuahua,28.5,-106.0,95,66.99199999999999,7.15,KZ,12
335,01/26/21,griffith,41.5284,-87.4237,90,32.0,3.6,KZ,86
336,01/26/21,petropavlovsk-kamchatskiy,53.0452,158.6483,100,24.8,7.0,KZ,54
337,01/26/21,benguela,-12.5763,13.4055,52,76.316,2.77,KZ,78
338,01/26/21,karaton,-6.3424,106.1045,75,77.0,2.06,KZ,94
339,01/26/21,nuuk,64.1835,-51.7216,98,21.002000000000077,4.02,KZ,73
340,01/26/21,pabna,24.0,89.25,0,54.608000000000004,3.41,KZ,48
341,01/26/21,dasoguz,41.8363,59.9666,0,15.8,3.09,KZ,86
342,01/26/21,lentekhi,42.7856,42.7261,99,40.604000000000056,2.88,KZ,62
343,01/26/21,jinchang,38.4953,102.1739,36,20.12000000000006,3.74,KZ,76
344,01/26/21,rafai,4.95,23.9167,0,73.00400000000005,1.56,KZ,42
345,01/26/21,albanel,48.8832,-72.4487,82,15.8,2.06,KZ,86
346,01/26/21,sur,22.5667,59.5289,0,65.94800000000002,2.33,KZ,64
347,01/26/21,la rioja,42.25,-2.5,90,53.6,2.57,KZ,87
348,01/26/21,gavle,60.6745,17.1417,100,12.991999999999997,1.34,KZ,86
349,01/26/21,santa rosa de viterbo,-21.4728,-47.3631,99,71.87000000000006,1.42,KZ,90
350,01/26/21,bereda,43.2686,-7.5406,100,57.00200000000008,2.24,KZ,100
351,01/26/21,nelson bay,-32.7167,152.15,75,75.2,7.72,KZ,88
352,01/26/21,okhotsk,59.3833,143.3,41,-16.635999999999967,4.16,KZ,76
353,01/26/21,booue,-0.0921,11.9385,100,74.96600000000001,0.73,KZ,90
354,01/26/21,kashira,54.8444,38.1669,90,35.6,9.0,KZ,75
355,01/26/21,smithers,54.7804,-127.1743,75,23.0,1.54,KZ,80
356,01/26/21,odienne,9.51,-7.5692,0,74.96600000000001,1.13,KZ,20
357,01/26/21,palana,59.1167,159.9667,100,-2.415999999999954,4.49,KZ,95
358,01/26/21,miguel calmon,-11.4289,-40.595,70,74.01200000000006,2.38,KZ,61
359,01/26/21,itaueira,-7.6033,-43.0256,34,80.02400000000002,1.39,KZ,62
360,01/26/21,amol,36.4696,52.3507,36,44.438000000000045,1.41,KZ,59
361,01/26/21,lorengau,-2.0226,147.2712,100,83.44400000000007,4.9,KZ,74
362,01/26/21,waldshut-tiengen,47.6232,8.2172,75,30.991999999999997,1.03,KZ,69
363,01/26/21,chernyshevskiy,63.0128,112.4714,32,-45.309999999999974,0.84,KZ,81
364,01/26/21,itarema,-2.9248,-39.9167,100,80.18600000000006,6.36,KZ,80
365,01/26/21,lebu,-37.6167,-73.65,12,58.91000000000008,8.34,KZ,67
366,01/26/21,craig,40.5153,-107.5464,1,21.2,1.46,KZ,86
367,01/26/21,kisangani,0.5167,25.2,90,71.79800000000003,1.37,KZ,94
368,01/26/21,venado tuerto,-33.7456,-61.9688,98,77.54000000000002,11.12,KZ,72
369,01/26/21,priiskovyy,51.9333,116.6333,100,-9.86799999999998,1.68,KZ,86
370,01/26/21,chanute,37.6792,-95.4572,90,28.4,3.09,KZ,74
371,01/26/21,mangaratiba,-22.9597,-44.0406,0,86.0,3.09,KZ,54
372,01/26/21,tabuk,17.4189,121.4443,69,70.016,1.82,KZ,91
373,01/26/21,kindia,10.0569,-12.8658,4,70.50200000000008,1.52,KZ,67
374,01/26/21,thinadhoo,0.5333,72.9333,100,79.98800000000004,4.5,KZ,77
375,01/26/21,natori,38.1691,140.8823,75,41.0,0.51,KZ,93
376,01/26/21,tura,25.5198,90.2201,0,54.57200000000004,1.16,KZ,64
377,01/26/21,hervey bay,-25.2986,152.8535,17,78.8,4.12,KZ,73
378,01/26/21,comodoro rivadavia,-45.8667,-67.5,40,68.0,11.32,KZ,30
379,01/26/21,iqaluit,63.7506,-68.5145,1,-3.9999999999999503,8.23,KZ,77
380,01/26/21,cockburn town,21.4612,-71.1419,2,75.93800000000005,8.15,KZ,77
381,01/26/21,nioki,-2.7167,17.6833,30,73.058,0.64,KZ,91
382,01/26/21,bacolod,10.6667,122.95,98,76.424,5.06,KZ,84
383,01/26/21,aksu,41.1231,80.2644,0,16.79000000000002,0.64,KZ,89
384,01/26/21,whitehorse,60.7161,-135.0538,90,1.3999999999999986,2.57,KZ,78
385,01/26/21,kakogawa,34.7667,134.85,75,53.6,4.63,KZ,82
386,01/26/21,krasnoselkup,65.7,82.4667,100,-27.38199999999997,8.09,KZ,85
387,01/26/21,lagos,6.5833,3.75,63,79.55600000000003,2.77,KZ,81
388,01/26/21,napasar,27.9667,73.55,0,47.714000000000034,1.05,KZ,53
389,01/26/21,tuatapere,-46.1333,167.6833,92,75.99199999999999,4.92,KZ,52
390,01/26/21,omboue,-1.5746,9.2618,100,78.18800000000005,2.39,KZ,88
391,01/26/21,morrope,-6.5417,-80.0111,31,79.53800000000004,7.9,KZ,54
392,01/26/21,korla,41.7597,86.1469,0,20.03000000000004,1.31,KZ,81
393,01/26/21,pangnirtung,66.1451,-65.7125,1,-2.199999999999946,2.06,KZ,78
394,01/26/21,tomatlan,19.9333,-105.25,43,88.358,4.41,KZ,27
395,01/26/21,harper,4.375,-7.7169,3,78.47600000000008,3.24,KZ,84
396,01/26/21,candido mendes,-1.4467,-45.7167,97,77.82800000000006,1.79,KZ,83
397,01/26/21,inhambane,-23.865,35.3833,100,78.58399999999999,3.43,KZ,86
398,01/26/21,hauterive,46.0901,3.4459,90,35.6,2.06,KZ,64
399,01/26/21,champerico,14.3,-91.9167,0,75.99199999999999,3.92,KZ,74
400,01/26/21,klyuchi,52.2667,79.1667,99,26.78000000000004,6.27,KZ,98
401,01/26/21,ulaanbaatar,47.9077,106.8832,0,-30.999999999999957,1.35,KZ,68
402,01/26/21,tual,-5.6667,132.75,100,83.03000000000004,9.6,KZ,78
403,01/26/21,creston,41.0586,-94.3614,90,23.0,4.63,KZ,100
404,01/26/21,san jose de tarros,15.3,-88.7,20,86.0,3.09,KZ,45
405,01/26/21,stephenville,32.2207,-98.2023,1,59.0,2.06,KZ,38
406,01/26/21,buala,-8.145,159.5921,66,84.32600000000009,5.55,KZ,73
407,01/26/21,belaya gora,68.5333,146.4167,100,-32.187999999999946,0.93,KZ,81
408,01/26/21,burnie,-41.0667,145.9167,0,59.0,3.58,KZ,51
409,01/26/21,codrington,-38.2667,141.9667,100,56.94800000000002,7.68,KZ,67
410,01/26/21,hondo,32.45,130.2,40,48.2,5.66,KZ,87
411,01/26/21,coahuayana,18.7333,-103.6833,55,82.23800000000004,2.41,KZ,52
412,01/26/21,nhamunda,-2.1861,-56.7131,35,81.19400000000007,0.89,KZ,75
413,01/26/21,norilsk,69.3535,88.2027,100,-22.611999999999952,3.4,KZ,81
414,01/26/21,kavaratti,10.5669,72.642,17,80.74400000000007,4.84,KZ,69
415,01/26/21,russell,32.3502,-85.1999,90,68.0,1.54,KZ,60
416,01/26/21,whitefish,48.4111,-114.3376,90,26.99600000000005,0.93,KZ,68
417,01/26/21,maningrida,-12.0667,134.2667,95,79.73600000000008,4.42,KZ,85
418,01/26/21,caxito,-8.5785,13.6643,20,80.6,2.06,KZ,78
419,01/26/21,naze,28.3667,129.4833,75,60.8,2.06,KZ,100
420,01/26/21,gat,31.61,34.7642,0,50.0,1.54,KZ,76
421,01/26/21,half moon bay,37.4636,-122.4286,20,51.998000000000026,8.23,KZ,71
422,01/26/21,suntar,62.1444,117.6319,67,-50.85399999999996,0.87,KZ,76
423,01/26/21,whitianga,-36.8333,175.7,3,74.62400000000001,2.34,KZ,64
424,01/26/21,flinders,-34.5833,150.8552,100,71.00600000000003,3.58,KZ,84
425,01/26/21,riyadh,24.6877,46.7219,0,57.2,2.73,KZ,26
426,01/26/21,adrar,20.5022,-10.0711,0,69.18800000000005,3.61,KZ,18
427,01/26/21,kaitangata,-46.2817,169.8464,100,64.00400000000005,1.85,KZ,71
428,01/26/21,kibre mengist,5.8833,38.9833,5,53.041999999999994,1.12,KZ,43
429,01/26/21,miri,4.4148,114.0089,40,75.2,2.06,KZ,100
430,01/26/21,batemans bay,-35.7167,150.1833,99,64.99400000000007,2.68,KZ,80
431,01/26/21,teguldet,57.3064,88.1667,100,-22.80999999999998,3.41,KZ,85
432,01/26/21,salem,11.65,78.1667,24,65.174,1.59,KZ,86
433,01/26/21,olafsvik,64.8945,-23.7142,100,28.004000000000055,9.84,KZ,87
434,01/26/21,mana,5.6592,-53.7767,83,77.73800000000004,5.1,KZ,83
435,01/26/21,muncar,-8.4333,114.3333,99,76.69400000000007,1.75,KZ,84
436,01/26/21,srednekolymsk,67.45,153.6833,100,-31.431999999999974,4.74,KZ,83
437,01/26/21,mitu,1.1983,-70.1733,100,76.60400000000006,1.33,KZ,95
438,01/26/21,kilindoni,-7.9139,39.6668,2,81.158,3.77,KZ,78
439,01/26/21,fort nelson,58.8053,-122.7002,90,-5.799999999999947,3.6,KZ,71
440,01/26/21,north myrtle beach,33.816,-78.68,90,69.00800000000001,7.2,KZ,100
441,01/26/21,howard springs,-12.497,131.047,100,78.00800000000001,0.45,KZ,99
442,01/26/21,grand-santi,4.25,-54.3833,96,73.90400000000005,1.84,KZ,94
443,01/26/21,lillooet,50.6856,-121.942,90,35.6,4.12,KZ,55
444,01/26/21,monte carmelo,-18.7247,-47.4986,99,71.06000000000009,2.37,KZ,85
445,01/26/21,sao filipe,14.8961,-24.4956,0,74.33600000000007,1.8,KZ,66
446,01/26/21,lata,40.1629,-8.3327,100,59.0,0.81,KZ,96
447,01/26/21,colares,38.7992,-9.4469,100,60.008,1.82,KZ,22
448,01/26/21,filingue,14.3521,3.3168,45,73.11200000000005,4.81,KZ,15
449,01/26/21,shiyan,32.6475,110.7781,17,38.26400000000003,0.22,KZ,71
450,01/26/21,egvekinot,66.3167,-179.1667,66,-16.185999999999964,4.72,KZ,87
451,01/26/21,morondava,-20.2833,44.2833,17,81.82400000000001,2.27,KZ,79
452,01/26/21,ape,57.5393,26.6929,100,33.17000000000006,2.37,KZ,96
453,01/26/21,ishigaki,24.3448,124.1572,75,66.2,5.66,KZ,77
454,01/26/21,mount gambier,-37.8333,140.7667,30,60.8,6.69,KZ,51
455,01/26/21,richards bay,-28.783,32.0377,100,78.33200000000002,3.54,KZ,86
456,01/26/21,ocampo,21.65,-101.5,70,70.41200000000006,8.23,KZ,23
457,01/26/21,yeppoon,-23.1333,150.7333,14,78.8,2.57,KZ,73
458,01/26/21,mogadishu,2.0371,45.3438,35,76.67600000000009,8.43,KZ,83
459,01/26/21,torbay,47.6666,-52.7314,90,33.008,9.26,KZ,100
460,01/26/21,eureka,40.8021,-124.1637,100,46.004000000000055,4.47,KZ,63
461,01/26/21,kigali,-1.95,30.0588,40,66.2,1.54,KZ,77
462,01/26/21,carutapera,-1.195,-46.02,99,78.72800000000007,2.74,KZ,82
463,01/26/21,pisco,-13.7,-76.2167,34,77.32400000000001,4.73,KZ,59
464,01/26/21,egersund,58.4513,5.9997,44,24.998000000000026,1.03,KZ,100
465,01/26/21,teya,60.3778,92.6267,39,-38.97399999999996,1.41,KZ,76
466,01/26/21,sanjwal,33.7608,72.4336,0,44.99600000000005,1.34,KZ,69
467,01/26/21,kalmunai,7.4167,81.8167,95,73.86800000000008,4.22,KZ,79
468,01/26/21,doctor arroyo,23.6667,-100.1833,7,79.26800000000009,9.24,KZ,17
469,01/26/21,ushtobe,45.2514,77.9838,3,6.56600000000001,3.04,KZ,89
470,01/26/21,north bend,43.4065,-124.2243,100,42.008,0.89,KZ,93
471,01/26/21,malangali,-8.5667,34.85,32,60.83600000000007,2.4,KZ,91
472,01/26/21,sebastian,35.1668,-94.2669,1,46.99400000000007,2.57,KZ,57
473,01/26/21,catamarca,-28.4696,-65.7852,100,86.0,2.24,KZ,51
474,01/26/21,yar-sale,66.8333,70.8333,7,-32.097999999999985,5.62,KZ,83
475,01/26/21,hualmay,-11.0964,-77.6139,100,74.91200000000006,5.01,KZ,67
476,01/26/21,gurlan,41.8447,60.3919,0,15.8,2.06,KZ,86
477,01/26/21,georgiyevskoye,58.731,45.024,100,28.97600000000009,4.49,KZ,98
478,01/26/21,derzhavinsk,51.1,66.3167,95,27.53600000000007,6.78,KZ,98
479,01/26/21,lincoln,40.8,-96.667,90,21.002000000000077,6.17,KZ,73
480,01/26/21,telma,52.6983,103.7097,0,-29.199999999999953,2.0,KZ,68
481,01/26/21,bagula,23.3167,88.65,22,55.16600000000001,3.07,KZ,44
482,01/26/21,adamas,36.7333,24.4333,100,53.6,9.26,KZ,100
483,01/26/21,pringsewu,-5.3582,104.9744,100,72.87800000000007,0.56,KZ,95
484,01/26/21,rantepao,-2.9701,119.8978,100,65.08399999999999,1.45,KZ,84
485,01/26/21,taoudenni,22.6783,-3.9836,0,71.88800000000005,5.99,KZ,20
486,01/26/21,boden,65.8252,21.6886,90,15.8,5.14,KZ,86
487,01/26/21,samal,7.0744,125.7083,40,75.2,2.57,KZ,100
488,01/26/21,northam,51.0333,-4.2167,90,48.00200000000008,5.36,KZ,97
489,01/26/21,danielskuil,-28.1887,23.5395,100,64.00400000000005,3.32,KZ,93
490,01/26/21,diego de almagro,-26.3667,-70.05,0,78.89000000000001,4.78,KZ,20
491,01/26/21,touros,-5.1989,-35.4608,66,79.7,6.64,KZ,74
492,01/26/21,porto novo,6.4965,2.6036,20,84.2,5.14,KZ,84
493,01/26/21,port lincoln,-34.7333,135.8667,98,62.83399999999999,6.13,KZ,74
494,01/26/21,koungou,-12.7336,45.2042,0,78.8,2.57,KZ,83
495,01/26/21,clyde river,70.4692,-68.5914,1,5.0,11.83,KZ,72
496,01/26/21,kysyl-syr,63.8986,122.7617,61,-51.681999999999974,1.87,KZ,76
497,01/26/21,borovskoy,53.8,64.15,100,23.108000000000004,4.98,KZ,96
498,01/26/21,vieques,18.425,-65.8329,40,78.8,5.66,KZ,73
499,01/26/21,mongo,12.1844,18.693,47,74.192,3.22,KZ,20
500,01/26/21,tshikapa,-6.4167,20.8,100,71.67200000000004,0.83,KZ,83
501,01/26/21,bemidji,47.4736,-94.8803,40,6.008000000000003,2.57,KZ,66
502,01/26/21,bafq,31.6128,55.4107,0,41.88200000000002,0.39,KZ,51
503,01/26/21,kokopo,-4.352,152.2633,100,82.34600000000005,2.69,KZ,74
504,01/26/21,zaozerne,45.1582,33.2787,100,50.0,0.45,KZ,68
505,01/26/21,san blas,21.5167,-105.2667,59,71.87000000000006,3.7,KZ,64
506,01/26/21,yebaishou,41.3975,119.6408,39,11.282000000000018,0.6,KZ,82
507,01/26/21,namie,37.4833,141.0,75,48.00200000000008,2.06,KZ,100
508,01/26/21,port lavaca,28.615,-96.6261,1,80.6,4.63,KZ,26
509,01/26/21,sehithwa,-20.4667,22.7167,100,74.22800000000007,2.6,KZ,80
510,01/26/21,tromso,69.6496,18.957,0,21.002000000000077,1.54,KZ,86
511,01/26/21,santa maria,-29.6842,-53.8069,75,80.6,1.54,KZ,78
512,01/26/21,yomou,7.5603,-9.2653,0,71.96000000000008,0.65,KZ,47
513,01/26/21,boa vista,2.8197,-60.6733,75,87.8,4.12,KZ,51
514,01/26/21,biak,-0.9131,122.8766,100,76.60400000000006,2.55,KZ,74
515,01/26/21,roebourne,-20.7833,117.1333,41,84.88399999999999,5.19,KZ,23
516,01/26/21,grande-synthe,51.0154,2.2998,100,35.00600000000003,4.02,KZ,89
517,01/26/21,santa quiteria do maranhao,-3.5156,-42.5467,100,76.01000000000008,1.65,KZ,94
518,01/26/21,longjiang,47.3303,123.1836,10,-4.107999999999954,3.02,KZ,82
519,01/26/21,thap than,15.4606,99.8917,17,75.00200000000008,0.52,KZ,72
520,01/26/21,damghan,36.1683,54.348,91,33.92600000000009,0.42,KZ,73
521,01/26/21,san ignacio,17.1561,-89.0714,0,86.0,3.48,KZ,58
522,01/26/21,palmer,42.1584,-72.3287,100,28.994000000000074,1.77,KZ,91
523,01/26/21,vieste,41.8825,16.175,6,47.80400000000005,11.82,KZ,51
524,01/26/21,pontal do parana,-25.6533,-48.5128,84,71.99600000000005,1.89,KZ,89
525,01/26/21,neuquen,-38.9516,-68.0591,0,84.2,4.12,KZ,21
526,01/26/21,lubartow,51.4603,22.6095,75,32.0,6.17,KZ,86
527,01/26/21,pingliang,35.5392,106.6861,100,24.998000000000026,1.79,KZ,78
528,01/26/21,huarmey,-10.0681,-78.1522,94,75.29000000000002,4.53,KZ,65
529,01/26/21,puerto madryn,-42.7692,-65.0385,67,71.06000000000009,3.48,KZ,27
530,01/26/21,asau,46.4333,26.4,100,30.991999999999997,1.63,KZ,67
531,01/26/21,mayo,38.8876,-76.5119,90,37.004000000000055,2.57,KZ,100
532,01/26/21,temyasovo,52.9933,58.1014,20,28.4,8.0,KZ,74
533,01/26/21,saint-francois,46.4154,3.9054,0,33.008,1.54,KZ,86
534,01/26/21,mount isa,-20.7333,139.5,56,82.4,4.6,KZ,65
535,01/26/21,yining,29.0361,114.5636,97,45.194000000000074,0.3,KZ,81
536,01/26/21,ondjiva,-17.0667,15.7333,100,69.8,2.44,KZ,80
537,01/26/21,ellsworth,44.5434,-68.4195,1,30.2,1.54,KZ,69
538,01/26/21,notodden,59.5594,9.2585,0,8.996000000000048,1.3,KZ,88
539,01/26/21,hantsport,45.0668,-64.1654,97,33.8,2.06,KZ,80
540,01/26/21,matay,28.419,30.7792,100,52.070000000000064,1.38,KZ,43
541,01/26/21,acapulco,16.8634,-99.8901,2,82.97600000000008,3.56,KZ,60
542,01/26/21,mamlyutka,54.9375,68.5394,100,18.283999999999992,5.93,KZ,97
